Id,Time[ns],0:UART: RX/TX
1092,3895384500.00,-
1093,3895395700.00,[19]
1094,3895406900.00,[87]
1095,3895418000.00,[9D]
1096,3895429200.00,[8D]
1097,3895440300.00,[E5]
1098,3895455100.00,[8D]
1099,3895466900.00,[92]
1100,3895477400.00,[A3]
1101,3895494000.00,[DD]
1102,3895507300.00,7
1103,3895518500.00,[1B]
1104,3895529600.00,A
1105,3895540700.00,-
1106,3895551800.00,#
1107,3895563000.00,7
1108,3895574100.00,5
1109,3895585200.00,[07]
1110,3895596300.00,[8B]
1111,3895607500.00,[87]
1112,3895618600.00,[8D]
1113,3895629800.00,[8D]
1114,3895640900.00,[E5]
1115,3895655400.00,[8D]
1116,3895667400.00,[93]
1117,3895678500.00,[93]
1118,3895688900.00,[A3]
1119,3895705500.00,]
1120,3895718800.00,[0D]
1121,3895729900.00,[07]
1122,3895741000.00,5
1123,3895752200.00,[87]
1124,3895763300.00,[85]
1125,3895774500.00,[87]
1126,3895785600.00,[9D]
1127,3895796700.00,[A7]
1128,3895808000.00,[87]
1129,3895819100.00,7
1130,3895830200.00,7
1131,3895841300.00,[1B]
1132,3895852500.00,A
1133,3895863600.00,[13]
1134,3895874800.00,5
1135,3895885900.00,#
1136,3895897000.00,7
1137,3895908100.00,!
1138,3895919300.00,[1B]
1139,3895930400.00,[85]
1140,3895941500.00,[99]
1141,3895952700.00,[A7]
1142,3895963900.00,[87]
1143,3895975000.00,7
1144,3895986200.00,7
1145,3895997300.00,[1B]
1146,3896008400.00,A
1147,3896019500.00,3
1148,3896030700.00,[1B]
1149,3896041800.00,5
1150,3896053000.00,[1D]
1151,3896064100.00,[85]
1152,3896075200.00,[99]
1153,3896086400.00,[9B]
1154,3896097500.00,[87]
1155,3896108600.00,[87]
1156,3896119800.00,[E5]
1157,3896134300.00,[9D]
1158,3896146100.00,[93]
1159,3896156600.00,[A3]
1160,3896170300.00,[A8]
1161,3896183200.00,[0A]
1162,3896195400.00,[1D]
1163,3896208700.00,'
1164,3896219900.00,'
1165,3896231000.00,A
1166,3896242100.00,-
1167,3896253300.00,#
1168,3896264400.00,-
1169,3896275500.00,[17]
1170,3896286700.00,[E5]
1171,3896301300.00,[8D]
1172,3896315700.00,[94]
1173,3896326900.00,[94]
1174,3896338600.00,[12]
1175,3896350200.00,:
1176,3896364600.00,3
1177,3896375700.00,-
1178,3896386900.00,[19]
1179,3896398000.00,[1D]
1180,3896409100.00,;
1181,3896420200.00,'
1182,3896431400.00,5
1183,3896442500.00,7
1184,3896453600.00,[87]
1185,3896464700.00,[E5]
1186,3896479400.00,[0D]
1187,3897513200.00,N
1188,3897524300.00,H
1189,3897536500.00,[A4]
1190,3897548400.00,[91]
1191,3897558800.00,[A3]
1192,3897574300.00,:
1193,3897585400.00,:
1194,3897599700.00,'
1195,3897610900.00,!
1196,3897622000.00,[1D]
1197,3897633200.00,7
1198,3897644300.00,[87]
1199,3897655200.00,7
1200,3897666600.00,7
1201,3897677700.00,[1B]
1202,3897688800.00,9
1203,3897699900.00,[87]
1204,3897711000.00,[19]
1205,3897722200.00,[1B]
1206,3897733300.00,9
1207,3897744500.00,A
1208,3897755600.00,[1D]
1209,3897766700.00,7
1210,3897777800.00,7
1211,3897789000.00,[1B]
1212,3897800100.00,[8B]
1213,3897811300.00,[87]
1214,3897822200.00,[C0]
1215,3897835400.00,4
1216,3897847400.00,[AA]
1217,3897858500.00,:
1218,3897872900.00,[87]
1219,3897884000.00,[A7]
1220,3897895300.00,[83]
1221,3897906400.00,'
1222,3897917500.00,!
1223,3897928600.00,[0D]
1224,3897939800.00,7
1225,3897951000.00,A
1226,3897962100.00,[1D]
1227,3897973200.00,7
1228,3897984300.00,3
1229,3897995400.00,[1B]
1230,3898006600.00,[8B]
1231,3898017700.00,[83]
1232,3898028800.00,[80]
1233,3898041700.00,[C8]
1234,3898058800.00,[9B]
1235,3898070000.00,9
1236,3898081200.00,[0D]
1237,3898092300.00,[0D]
1238,3898103400.00,[9B]
1239,3898114500.00,[83]
1240,3898125600.00,[A7]
1241,3898136900.00,[87]
1242,3898148000.00,[19]
1243,3898159100.00,[1B]
1244,3898170300.00,9
1245,3898181400.00,A
1246,3898192500.00,#
1247,3898203600.00,5
1248,3898214800.00,#
1249,3898225900.00,[8B]
1250,3898237000.00,[87]
1251,3898248200.00,[8D]
1252,3898259200.00,[9B]
1253,3898270400.00,[87]
1254,3898281500.00,[E5]
1255,3898296300.00,[0D]
1256,3898923000.00,R
1257,3898936100.00,[D3]
1258,3898946600.00,[A6]
1259,3898957500.00,[AB]
1260,3898969500.00,[98]
1261,3898982100.00,k
1262,3898996500.00,[CD]
1263,3899007100.00,[09]
1264,3899018700.00,[15]
1265,3899030000.00,[1D]
1266,3899043100.00,[ED]
1267,3899056800.00,a
1268,3899068000.00,a
1269,3899081300.00,[D3]
1270,3899092000.00,[93]
1271,3899102500.00,[A3]
1272,3899119000.00,m
1273,3899132300.00,5
1274,3899143400.00,'
1275,3899154600.00,5
1276,3899165700.00,[1D]
1277,3899176900.00,[19]
1278,3899188000.00,5
1279,3899199100.00,A
1280,3899210200.00,-
1281,3899221300.00,#
1282,3899232500.00,3
1283,3899243600.00,!
1284,3899254700.00,[85]
1285,3899265800.00,[85]
1286,3899277000.00,[E5]
1287,3899291700.00,[8D]
1288,3899305000.00,[EA]
1289,3899318400.00,[BA]
1290,3899329800.00,[DA]
1291,3899341600.00,[1D]
1292,3899354800.00,m
1293,3899366000.00,c
1294,3899377100.00,s
1295,3899388200.00,a
1296,3899399300.00,E
1297,3899410600.00,[83]
1298,3899421700.00,m
1299,3899436400.00,[AA]
1300,3899448600.00,[D3]
1301,3899461900.00,[95]
1302,3899473000.00,[D5]
1303,3899486300.00,[85]
1304,3899497500.00,[8D]
1305,3899508600.00,-
1306,3899521900.00,m
1307,3899536600.00,[A6]
1308,3899548700.00,[D3]
1309,3899562000.00,T
1310,3899574200.00,:
1311,3899585300.00,[0A]
1312,3899596400.00,:
1313,3899610800.00,[E5]
1314,3899625400.00,[8D]
1315,3899638700.00,[EA]
1316,3899652900.00,[DD]
1317,3899663500.00,[DA]
1318,3899675300.00,[0D]
1319,3899688600.00,m
1320,3899699900.00,c
1321,3899711000.00,s
1322,3899722100.00,a
1323,3899733300.00,E
1324,3899744300.00,[83]
1325,3899755400.00,m
1326,3899770100.00,[A3]
1327,3899782300.00,U
1328,3899794500.00,[EB]
1329,3899808900.00,[DD]
1330,3899819400.00,Z
1331,3899833300.00,[ED]
1332,3899846900.00,[1B]
1333,3899859200.00,[B3]
1334,3899870900.00,[98]
1335,3899881500.00,[B3]
1336,3899892600.00,[B3]
1337,3899904800.00,[DA]
1338,3899916100.00,X
1339,3899927100.00,Y
1340,3899938200.00,Z
1341,3899951000.00,[A6]
1342,3899961700.00,[AC]
1343,3899974900.00,[DB]
1344,3899989200.00,[83]
1345,3900000400.00,[8B]
1346,3900011600.00,[87]
1347,3900022700.00,[8D]
1348,3900033800.00,[E5]
1349,3900048600.00,[8D]
1350,3900061900.00,[EA]
1351,3900075100.00,[BA]
1352,3900086400.00,[DA]
1353,3900098600.00,[1D]
1354,3900111800.00,m
1355,3900123100.00,c
1356,3900134200.00,s
1357,3900145300.00,a
1358,3900156500.00,E
1359,3900167500.00,[83]
1360,3900178600.00,m
1361,3900192200.00,\
1362,3900203300.00,[
1363,3900215900.00,[AA]
1364,3900227500.00,X
1365,3900242400.00,[0A]
1366,3900254400.00,[95]
1367,3900265500.00,[95]
1368,3900276600.00,[B5]
1369,3900287700.00,]
1370,3900298900.00,-
1371,3900312200.00,[ED]
1372,3900327200.00,[92]
1373,3900342100.00,j
1374,3900356600.00,[87]
1375,3900367700.00,[95]
1376,3900378800.00,[9D]
1377,3900389900.00,[95]
1378,3900401100.00,[99]
1379,3900412200.00,[97]
1380,3900423400.00,9
1381,3900434500.00,[9D]
1382,3900445600.00,[93]
1383,3900456700.00,[9D]
1384,3900467900.00,[93]
1385,3900479000.00,[1D]
1386,3900490200.00,9
1387,3900501300.00,5
1388,3900512400.00,[8D]
1389,3900523500.00,[9B]
1390,3900534600.00,[87]
1391,3900545800.00,3
1392,3900556900.00,7
1393,3900568000.00,[1D]
1394,3900579200.00,[1D]
1395,3900590300.00,[87]
1396,3900601400.00,[87]
1397,3900612600.00,[87]
1398,3900623700.00,9
1399,3900634800.00,[93]
1400,3900645900.00,3
1401,3900657100.00,;
1402,3900668200.00,[91]
1403,3900679400.00,[8D]
1404,3900690500.00,[91]
1405,3900701600.00,9
1406,3900712700.00,[9D]
1407,3900723800.00,3
1408,3900735000.00,;
1409,3900746100.00,[91]
1410,3900757300.00,[97]
1411,3900768400.00,[E5]
1412,3900783200.00,[8D]
1413,3900796500.00,[EA]
1414,3900810000.00,[BA]
1415,3900821100.00,[DA]
1416,3900833100.00,[1D]
1417,3900846400.00,m
1418,3900857700.00,c
1419,3900868800.00,s
1420,3900880000.00,a
1421,3900891100.00,E
1422,3900902300.00,[87]
1423,3900913400.00,[ED]
1424,3900927000.00,\
1425,3900938100.00,[
1426,3900950900.00,[82]
1427,3900962100.00,[98]
1428,3900973200.00,[94]
1429,3900985900.00,[AB]
1430,3901000300.00,[D5]
1431,3901010900.00,X
1432,3901024700.00,[ED]
1433,3901038200.00,T
1434,3901049400.00,M
1435,3901062200.00,[93]
1436,3901073400.00,[9A]
1437,3901084500.00,[98]
1438,3901095000.00,[B3]
1439,3901106700.00,[98]
1440,3901117900.00,[98]
1441,3901130900.00,h
1442,3901147100.00,[1B]
1443,3901158200.00,[87]
1444,3901169300.00,[9B]
1445,3901180400.00,[87]
1446,3901191600.00,[9B]
1447,3901202700.00,[9B]
1448,3901213900.00,[87]
1449,3901225000.00,[9D]
1450,3901236100.00,[87]
1451,3901247200.00,[8B]
1452,3901258300.00,[9B]
1453,3901269500.00,[87]
1454,3901280600.00,[8B]
1455,3901291800.00,[97]
1456,3901302900.00,[8D]
1457,3901314000.00,[87]
1458,3901325100.00,[A9]
1459,3901336200.00,[87]
1460,3901347400.00,[87]
1461,3901358500.00,[87]
1462,3901369700.00,[87]
1463,3901380800.00,[E5]
1464,3901395600.00,[8D]
1465,3901408900.00,[EA]
1466,3901422500.00,[9A]
1467,3901433700.00,[DA]
1468,3901445600.00,[1D]
1469,3901458900.00,m
1470,3901470100.00,c
1471,3901481200.00,s
1472,3901492400.00,a
1473,3901503500.00,E
1474,3901514700.00,[87]
1475,3901525900.00,[ED]
1476,3901539400.00,a
1477,3901550500.00,a
1478,3901563400.00,[93]
1479,3901574900.00,[D3]
1480,3901588300.00,[14]
1481,3901601600.00,[CD]
1482,3901614900.00,5
1483,3901626000.00,[1D]
1484,3901637100.00,[17]
1485,3901648300.00,[15]
1486,3901659500.00,[1B]
1487,3901670600.00,5
1488,3901681700.00,[19]
1489,3901692800.00,[85]
1490,3901703900.00,[85]
1491,3901715000.00,[E5]
1492,3901729700.00,[8D]
1493,3901742900.00,[EA]
1494,3901756900.00,[99]
1495,3901767800.00,[DA]
1496,3901779500.00,[1D]
1497,3901792800.00,m
1498,3901803900.00,c
1499,3901815000.00,s
1500,3901826100.00,a
1501,3901837300.00,E
1502,3901848300.00,[87]
1503,3901859400.00,[ED]
1504,3901874100.00,[AB]
1505,3901885700.00,[96]
1506,3901896300.00,[A3]
1507,3901909600.00,k
1508,3901920700.00,[AC]
1509,3901931900.00,[A3]
1510,3901943000.00,c
1511,3901959500.00,[E5]
1512,3901974300.00,[8D]
1513,3901987700.00,[EA]
1514,3902001200.00,[BA]
1515,3902012400.00,[DA]
1516,3902024300.00,[1D]
1517,3902037600.00,m
1518,3902048700.00,c
1519,3902059800.00,s
1520,3902070900.00,a
1521,3902082100.00,E
1522,3902093300.00,[87]
1523,3902104400.00,[ED]
1524,3902118000.00,T
1525,3902130900.00,[97]
1526,3902141400.00,[A3]
1527,3902154700.00,k
1528,3902165800.00,[AC]
1529,3902176900.00,[A3]
1530,3902188000.00,[A3]
1531,3902199700.00,[AC]
1532,3902214500.00,[96]
1533,3902225200.00,$
1534,3902235900.00,[DD]
1535,3902246300.00,[9A]
1536,3902257400.00,[DA]
1537,3902269200.00,[1D]
1538,3902282500.00,m
1539,3902293600.00,c
1540,3902304700.00,s
1541,3902315800.00,a
1542,3902326900.00,E
1543,3902338000.00,[87]
1544,3902349100.00,[ED]
1545,3902362700.00,[
1546,3902374900.00,[A4]
1547,3902386600.00,[92]
1548,3902399300.00,i
1549,3902412600.00,[AA]
1550,3902423700.00,[AA]
1551,3902435200.00,[CA]
1552,3902445800.00,[CA]
1553,3902456900.00,Z
1554,3902471500.00,[ED]
1555,3902486700.00,[98]
1556,3902498200.00,[CE]
1557,3902510400.00,#
1558,3902521700.00,[EA]
1559,3902535300.00,[9A]
1560,3902546600.00,[D8]
1561,3902558300.00,[1D]
1562,3902571600.00,m
1563,3902582600.00,c
1564,3902593800.00,s
1565,3902604900.00,a
1566,3902616000.00,E
1567,3902627300.00,[87]
1568,3902638400.00,[ED]
1569,3902653900.00,S
1570,3902665200.00,[D6]
1571,3902677500.00,[AC]
1572,3902688600.00,[A3]
1573,3902699700.00,[A7]
1574,3902711300.00,[AC]
1575,3902726300.00,[D6]
1576,3902737200.00,[04]
1577,3902747600.00,[DD]
1578,3902760800.00,w
1579,3902772000.00,[
1580,3902783100.00,[87]
1581,3902794200.00,m
1582,3902805300.00,c
1583,3902816400.00,s
1584,3902827500.00,a
1585,3902838600.00,E
1586,3902849900.00,[87]
1587,3902861000.00,[ED]
1588,3902876300.00,[97]
1589,3902887600.00,[97]
1590,3902901900.00,[B2]
1591,3902916700.00,[ED]
1592,3902930200.00,[1B]
1593,3902941400.00,c
1594,3902952600.00,9
1595,3902964800.00,[8D]
1596,3902978100.00,[EA]
1597,3902991700.00,[9A]
1598,3903002800.00,[DA]
1599,3903014700.00,[1D]
1600,3903027900.00,m
1601,3903039000.00,c
1602,3903050100.00,s
1603,3903061300.00,a
1604,3903072400.00,E
1605,3903083400.00,[87]
1606,3903094500.00,[ED]
1607,3903108100.00,V
1608,3903119200.00,V
1609,3903130400.00,N
1610,3903141500.00,\
1611,3903153700.00,[B1]
1612,3903167000.00,[A3]
1613,3903178200.00,[E3]
1614,3903194600.00,[E5]
1615,3903209400.00,[8D]
1616,3903222700.00,[EA]
1617,3903236200.00,[BA]
1618,3903247400.00,[DA]
1619,3903259300.00,[1D]
1620,3903272600.00,m
1621,3903283700.00,c
1622,3903294800.00,s
1623,3903305900.00,a
1624,3903317000.00,E
1625,3903328300.00,[87]
1626,3903339400.00,[ED]
1627,3903354100.00,[A3]
1628,3903370600.00,u
1629,3903384000.00,[
1630,3903395100.00,7
1631,3903406200.00,[8B]
1632,3903417300.00,[ED]
1633,3903430900.00,[1B]
1634,3903443500.00,[88]
1635,3903457400.00,[15]
1636,3903470700.00,[D5]
1637,3903481200.00,[1A]
1638,3903492900.00,u
1639,3903506200.00,;
1640,3903517400.00,g
1641,3903528500.00,u
1642,3903539700.00,[E5]
1643,3903554400.00,[8D]
1644,3903567800.00,[EA]
1645,3903581400.00,[9A]
1646,3903592600.00,[DA]
1647,3903604400.00,[1D]
1648,3903617700.00,m
1649,3903629000.00,c
1650,3903640100.00,s
1651,3903651200.00,a
1652,3903662300.00,E
1653,3903673400.00,[87]
1654,3903684500.00,7
1655,3903695600.00,7
1656,3903706800.00,[1B]
1657,3903717900.00,A
1658,3903729000.00,9
1659,3903740100.00,!
1660,3903751200.00,#
1661,3903762400.00,[17]
1662,3903773600.00,[1B]
1663,3903784700.00,!
1664,3903795800.00,'
1665,3903806900.00,'
1666,3903818000.00,5
1667,3903829200.00,[1B]
1668,3903840300.00,A
1669,3903851500.00,9
1670,3903862600.00,3
1671,3903873700.00,1
1672,3903884800.00,[87]
1673,3903895900.00,7
1674,3903907100.00,!
1675,3903918200.00,#
1676,3903929300.00,5
1677,3903940500.00,[E5]
1678,3903955100.00,[0D]
1679,3903985600.00,R
1680,3904000200.00,j
1681,3904014600.00,7
1682,3904025700.00,[87]
1683,3904036800.00,7
1684,3904047900.00,7
1685,3904059000.00,[1B]
1686,3904070200.00,[87]
1687,3904081300.00,[07]
1688,3904092500.00,'
1689,3904103600.00,[0D]
1690,3904114700.00,[87]
1691,3904125800.00,[19]
1692,3904137000.00,[1B]
1693,3904148100.00,9
1694,3904159200.00,A
1695,3904170300.00,[0D]
1696,3904181400.00,7
1697,3904192600.00,7
1698,3904203800.00,[1B]
1699,3904214900.00,[8B]
1700,3904226000.00,[87]
1701,3904237100.00,r
1702,3904249500.00,[87]
1703,3904260600.00,[87]
1704,3904271700.00,[87]
1705,3904282900.00,[87]
1706,3904294000.00,[A7]
1707,3904305200.00,[87]
1708,3904316400.00,'
1709,3904327500.00,!
1710,3904338600.00,[1D]
1711,3904349800.00,7
1712,3904360900.00,A
1713,3904372000.00,[1D]
1714,3904383100.00,3
1715,3904394200.00,7
1716,3904405400.00,[1B]
1717,3904416500.00,[8B]
1718,3904427700.00,[87]
1719,3904438600.00,[00]
1720,3904451100.00,[D8]
1721,3904461900.00,[98]
1722,3904472300.00,[B3]
1723,3904487500.00,[E2]
1724,3904502200.00,[0D]
1725,3904513300.00,[9B]
1726,3904524400.00,[87]
1727,3904535500.00,[A7]
1728,3904546600.00,[87]
1729,3904557500.00,[19]
1730,3904568900.00,[1B]
1731,3904580000.00,9
1732,3904591100.00,A
1733,3904602200.00,'
1734,3904613300.00,5
1735,3904624500.00,#
1736,3904635600.00,[8B]
1737,3904646800.00,[87]
1738,3904657900.00,[93]
1739,3904668900.00,[9B]
1740,3904680100.00,[87]
1741,3904691200.00,[E5]
1742,3904706000.00,[0D]
1743,3905152300.00,C
1744,3905165300.00,[95]
1745,3905176000.00,[A0]
1746,3905190100.00,u
1747,3905202300.00,[AA]
1748,3905213400.00,[8A]
1749,3905227800.00,[
1750,3905238900.00,[0D]
1751,3905250000.00,[17]
1752,3905261100.00,5
1753,3905272300.00,m
1754,3905287000.00,[B1]
1755,3905298200.00,[B0]
1756,3905311900.00,[A4]
1757,3905323600.00,6
1758,3905335800.00,*
1759,3905349000.00,[D6]
1760,3905359700.00,4
1761,3905372500.00,W
1762,3905383600.00,[07]
1763,3905394700.00,m
1764,3905405800.00,%
1765,3905417000.00,[03]
1766,3905428100.00,5
1767,3905439300.00,7
1768,3905450400.00,[1D]
1769,3905461500.00,#
1770,3905472700.00,9
1771,3905483800.00,5
1772,3905494900.00,[ED]
1773,3905509600.00,[B1]
1774,3905521200.00,[90]
1775,3905535100.00,6
1776,3905547300.00,*
1777,3905560000.00,[AC]
1778,3905571000.00,L
1779,3905581800.00,[1D]
1780,3905595100.00,Y
1781,3905606200.00,'
1782,3905617300.00,5
1783,3905628400.00,[11]
1784,3905639600.00,[
1785,3905650700.00,[0D]
1786,3905661800.00,[17]
1787,3905673000.00,5
1788,3905684100.00,m
1789,3905698700.00,[B1]
1790,3905710400.00,[18]
1791,3905720900.00,c
1792,3905732000.00,c
1793,3905744200.00,[A6]
1794,3905756600.00,[CE]
1795,3905768800.00,[E7]
1796,3905780900.00,u
1797,3905796400.00,a
1798,3905807500.00,7
1799,3905818600.00,[17]
1800,3905829700.00,7
1801,3905840900.00,[1B]
1802,3905852000.00,[13]
1803,3905863100.00,Y
1804,3905874300.00,[17]
1805,3905885400.00,[1B]
1806,3905896500.00,5
1807,3905907700.00,#
1808,3905918800.00,[ED]
1809,3905933400.00,[B1]
1810,3905945600.00,[D8]
1811,3905959000.00,v
1812,3905974400.00,[83]
1813,3905985600.00,[E5]
1814,3906000300.00,[8D]
1815,3906011800.00,[AA]
1816,3906023200.00,[80]
1817,3906036000.00,[AB]
1818,3906049300.00,:
1819,3906063700.00,5
1820,3906074900.00,7
1821,3906086000.00,[1D]
1822,3906097100.00,#
1823,3906108300.00,9
1824,3906119400.00,5
1825,3906130500.00,9
1826,3906141600.00,[17]
1827,3906152700.00,[1B]
1828,3906163900.00,'
1829,3906175000.00,[ED]
1830,3906189700.00,[B1]
1831,3906201400.00,[18]
1832,3906213500.00,M
1833,3906224600.00,f
1834,3906236900.00,[A6]
1835,3906249200.00,[CE]
1836,3906261400.00,#
1837,3906274200.00,[D2]
1838,3906289000.00,#
1839,3906300100.00,s
1840,3906311200.00,[1B]
1841,3906322400.00,[13]
1842,3906333500.00,Y
1843,3906344600.00,[17]
1844,3906355800.00,[1B]
1845,3906366900.00,[87]
1846,3906378000.00,[ED]
1847,3906392600.00,[B1]
1848,3906404600.00,[18]
1849,3906417300.00,[AC]
1850,3906428400.00,[AC]
1851,3906443600.00,[D6]
1852,3906454800.00,[A6]
1853,3906467200.00,[1B]
1854,3906478300.00,5
1855,3906489400.00,3
1856,3906500500.00,m
1857,3906511700.00,#
1858,3906522800.00,q
1859,3906533900.00,'
1860,3906545100.00,!
1861,3906556200.00,;
1862,3906567300.00,[0D]
1863,3906578500.00,'
1864,3906589600.00,[ED]
1865,3906604200.00,[B1]
1866,3906616100.00,[98]
1867,3906628800.00,[EC]
1868,3906645200.00,[97]
1869,3906656400.00,[E5]
1870,3906671100.00,[8D]
1871,3906682200.00,[A7]
1872,3906697700.00,[EA]
1873,3906712000.00,[1B]
1874,3906723200.00,7
1875,3906734300.00,A
1876,3906745400.00,[17]
1877,3906756500.00,[0D]
1878,3906767700.00,[07]
1879,3906778800.00,5
1880,3906790000.00,[87]
1881,3906801100.00,[85]
1882,3906812200.00,[87]
1883,3906823300.00,[97]
1884,3906834500.00,[87]
1885,3906845800.00,[A7]
1886,3906856800.00,9
1887,3906868100.00,U
1888,3906879300.00,Y
1889,3906890400.00,S
1890,3906901500.00,a
1891,3906912600.00,e
1892,3906923800.00,u
1893,3906934900.00,[
1894,3906946100.00,A
1895,3906957200.00,[1B]
1896,3906968300.00,a
1897,3906979400.00,[1D]
1898,3906990500.00,[
1899,3907001700.00,w
1900,3907012900.00,[AD]
1901,3907024000.00,[E5]
1902,3907038700.00,[0D]
1903,3907249400.00,[84]
1904,3907264400.00,[EA]
1905,3907278800.00,7
1906,3907289900.00,[87]
1907,3907300900.00,7
1908,3907312200.00,[1D]
1909,3907323300.00,%
1910,3907334400.00,[1D]
1911,3907345500.00,[07]
1912,3907356700.00,[87]
1913,3907367800.00,[19]
1914,3907379000.00,[1B]
1915,3907390100.00,9
1916,3907401200.00,[87]
1917,3907412300.00,[1D]
1918,3907423500.00,3
1919,3907434600.00,7
1920,3907445800.00,[1B]
1921,3907456900.00,[8B]
1922,3907468000.00,[87]
1923,3907479000.00,r
1924,3907491500.00,[9B]
1925,3907502600.00,[93]
1926,3907513700.00,[87]
1927,3907524800.00,[87]
1928,3907536000.00,[A7]
1929,3907547000.00,[83]
1930,3907558100.00,#
1931,3907569300.00,!
1932,3907580400.00,[0D]
1933,3907591500.00,7
1934,3907602600.00,A
1935,3907613700.00,[1D]
1936,3907624900.00,7
1937,3907636000.00,3
1938,3907647200.00,[1B]
1939,3907658300.00,[8B]
1940,3907669400.00,[87]
1941,3907680500.00,[80]
1942,3907693000.00,[D8]
1943,3907703500.00,[98]
1944,3907714100.00,[B3]
1945,3907729400.00,[EA]
1946,3907743900.00,[0D]
1947,3907755100.00,[9B]
1948,3907766200.00,[87]
1949,3907777400.00,[A7]
1950,3907788500.00,[87]
1951,3907799700.00,[19]
1952,3907810900.00,[1B]
1953,3907822000.00,9
1954,3907833100.00,A
1955,3907844200.00,'
1956,3907855300.00,5
1957,3907866500.00,#
1958,3907877600.00,[8B]
1959,3907888700.00,[83]
1960,3907899900.00,[9B]
1961,3907910900.00,[87]
1962,3907922100.00,[E5]
1963,3907932500.00,[D6]
1964,3907951500.00,R
1965,3907963900.00,[AE]
1966,3907975000.00,[A6]
1967,3907986000.00,[AB]
1968,3907997600.00,[98]
1969,3908010300.00,k
1970,3908024700.00,[CD]
1971,3908035400.00,[09]
1972,3908046900.00,[15]
1973,3908058200.00,[1D]
1974,3908071500.00,7
1975,3908082600.00,[11]
1976,3908093700.00,9
1977,3908104800.00,A
1978,3908115900.00,7
1979,3908127100.00,7
1980,3908138300.00,[1B]
1981,3908149400.00,[07]
1982,3908160500.00,'
1983,3908171600.00,[0D]
1984,3908182800.00,A
1985,3908193900.00,[17]
1986,3908205000.00,[1B]
1987,3908216200.00,[1D]
1988,3908227300.00,-
1989,3908238400.00,#
1990,3908249500.00,[83]
1991,3908260700.00,[19]
1992,3908271800.00,[17]
1993,3908282900.00,[0D]
1994,3908294000.00,[1B]
1995,3908305200.00,[17]
1996,3908316300.00,[E5]
1997,3908331000.00,[8D]
1998,3908343100.00,R
1999,3908355700.00,(
2000,3908368600.00,j
2001,3908379700.00,[CA]
2002,3908390500.00,2
2003,3908405300.00,[85]
2004,3908416400.00,[87]
2005,3908427500.00,[00]
2006,3908438300.00,e
2007,3908451100.00,[99]
2008,3908462100.00,[98]
2009,3908472700.00,[A6]
2010,3908484400.00,[99]
2011,3908495000.00,[B3]
2012,3908506300.00,[B2]
2013,3908517500.00,[B0]
